#! FIELDS d2 file.free der_d2
#! SET min_d2 7
#! SET max_d2 12
#! SET nbins_d2  101
#! SET periodic_d2 false
    7.000000000    0.188423113   -0.167868402
    7.050000000    0.184994159    0.031623242
    7.100000000    0.191849420    0.241660935
    7.150000000    0.208974088    0.441533492
    7.200000000    0.235706308    0.624310633
    7.250000000    0.270801594    0.774586079
    7.300000000    0.312415482    0.883753813
    7.350000000    0.358344645    0.944107866
    7.400000000    0.406110318    0.957608738
    7.450000000    0.453228577    0.918398685
    7.500000000    0.497110371    0.827337718
    7.550000000    0.535235313    0.690943480
    7.600000000    0.565595177    0.517804961
    7.650000000    0.586589328    0.318518380
    7.700000000    0.597161692    0.103299584
    7.750000000    0.596909306   -0.112997704
    7.800000000    0.585809539   -0.327222572
    7.850000000    0.564466726   -0.523837649
    7.900000000    0.534004069   -0.689735163
    7.950000000    0.496178002   -0.816768808
    8.000000000    0.452989509   -0.904823716
    8.050000000    0.406627316   -0.942050230
    8.100000000    0.359575772   -0.931716801
    8.150000000    0.314360924   -0.870634367
    8.200000000    0.273360093   -0.762992573
    8.250000000    0.238856086   -0.610954750
    8.300000000    0.212799755   -0.423955813
    8.350000000    0.196936563   -0.208686023
    8.400000000    0.192200648    0.022886073
    8.450000000    0.199306010    0.261866143
    8.500000000    0.218362406    0.498824056
    8.550000000    0.248774298    0.714446462
    8.600000000    0.289325941    0.903028862
    8.650000000    0.338530598    1.059169165
    8.700000000    0.394503216    1.171631513
    8.750000000    0.454936376    1.237017486
    8.800000000    0.517342121    1.247202102
    8.850000000    0.578887444    1.207605770
    8.900000000    0.637400281    1.124484331
    8.950000000    0.690537766    0.992463634
    9.000000000    0.736122635    0.825832506
    9.050000000    0.772638892    0.629174840
    9.100000000    0.798680294    0.411914950
    9.150000000    0.813725444    0.189595242
    9.200000000    0.817578558   -0.037732592
    9.250000000    0.810336972   -0.249816111
    9.300000000    0.793009026   -0.438821980
    9.350000000    0.766855915   -0.604939222
    9.400000000    0.733239067   -0.733444154
    9.450000000    0.694148503   -0.822737039
    9.500000000    0.651730964   -0.868993757
    9.550000000    0.608079855   -0.870105509
    9.600000000    0.565276721   -0.833521962
    9.650000000    0.525197134   -0.764392218
    9.700000000    0.489383760   -0.664895881
    9.750000000    0.459100820   -0.544626757
    9.800000000    0.434955044   -0.417210427
    9.850000000    0.417354463   -0.289065418
    9.900000000    0.405982163   -0.166227948
    9.950000000    0.400425210   -0.057431203
   10.000000000    0.399885138    0.031545858
   10.050000000    0.403117973    0.092594313
   10.100000000    0.408759743    0.126445867
   10.150000000    0.415395487    0.134623914
   10.200000000    0.421850295    0.119744931
   10.250000000    0.426888163    0.078855139
   10.300000000    0.429420448    0.020439410
   10.350000000    0.428618055   -0.054751260
   10.400000000    0.423934622   -0.132222151
   10.450000000    0.415504584   -0.203592054
   10.500000000    0.403521504   -0.274658771
   10.550000000    0.388455694   -0.325601731
   10.600000000    0.371237852   -0.360475324
   10.650000000    0.352825681   -0.374606671
   10.700000000    0.334140838   -0.368848976
   10.750000000    0.316364540   -0.338225788
   10.800000000    0.300538651   -0.292580947
   10.850000000    0.287425581   -0.230827170
   10.900000000    0.277606580   -0.160431895
   10.950000000    0.271227052   -0.093679742
   11.000000000    0.268121975   -0.032494973
   11.050000000    0.267703216    0.012433123
   11.100000000    0.269024140    0.036038764
   11.150000000    0.270839204    0.031685520
   11.200000000    0.271607518   -0.008674835
   11.250000000    0.269520185   -0.080261332
   11.300000000    0.263029056   -0.183455094
   11.350000000    0.250731576   -0.312525090
   11.400000000    0.231587484   -0.455834256
   11.450000000    0.205251504   -0.596063162
   11.500000000    0.172354881   -0.715165150
   11.550000000    0.134353691   -0.795281600
   11.600000000    0.093930680   -0.808136663
   11.650000000    0.054894315   -0.736815413
   11.700000000    0.022150629   -0.553041044
   11.750000000    0.001693655   -0.243219479
   11.800000000    0.000000000    0.201901288
   11.850000000    0.024437520    0.799901119
   11.900000000    0.082412460    1.542160047
   11.950000000    0.181042027    2.425093921
   12.000000000    0.326872078    3.427591015
