#! FIELDS d2 file.free der_d2
#! SET min_d2 7
#! SET max_d2 12
#! SET nbins_d2  101
#! SET periodic_d2 false
    7.000000000    0.359143202    0.009226265
    7.050000000    0.362240958    0.115258171
    7.100000000    0.370629293    0.217981208
    7.150000000    0.384010535    0.315530851
    7.200000000    0.401905156    0.396110881
    7.250000000    0.423401217    0.458273825
    7.300000000    0.447378564    0.493502418
    7.350000000    0.472317557    0.500607035
    7.400000000    0.497019038    0.482321998
    7.450000000    0.520057349    0.435509971
    7.500000000    0.540157175    0.364545958
    7.550000000    0.556172484    0.273756654
    7.600000000    0.567391938    0.173497445
    7.650000000    0.573357770    0.064264052
    7.700000000    0.573972424   -0.038208004
    7.750000000    0.569666694   -0.132929087
    7.800000000    0.561081015   -0.207388509
    7.850000000    0.549311264   -0.259818626
    7.900000000    0.535624096   -0.282140456
    7.950000000    0.521616935   -0.272811411
    8.000000000    0.508864320   -0.229527159
    8.050000000    0.499259485   -0.148851766
    8.100000000    0.494505882   -0.037318878
    8.150000000    0.495979248    0.100604183
    8.200000000    0.504825922    0.255998441
    8.250000000    0.521700827    0.420523518
    8.300000000    0.546824600    0.583791767
    8.350000000    0.579838072    0.736163297
    8.400000000    0.619955391    0.865158620
    8.450000000    0.665716998    0.958142481
    8.500000000    0.714990099    1.006169925
    8.550000000    0.765535624    1.008929187
    8.600000000    0.814916115    0.957145151
    8.650000000    0.860547225    0.859044811
    8.700000000    0.900223530    0.717773759
    8.750000000    0.931658164    0.535157101
    8.800000000    0.953217091    0.322702154
    8.850000000    0.963756134    0.097830716
    8.900000000    0.962863256   -0.133348842
    8.950000000    0.950669061   -0.350321603
    9.000000000    0.928083278   -0.549183099
    9.050000000    0.896401201   -0.712876270
    9.100000000    0.857335637   -0.839508065
    9.150000000    0.813114388   -0.920303742
    9.200000000    0.765830690   -0.958864782
    9.250000000    0.717922661   -0.950240515
    9.300000000    0.671411254   -0.903496707
    9.350000000    0.628187997   -0.821038201
    9.400000000    0.589665525   -0.716820740
    9.450000000    0.556794337   -0.596958703
    9.500000000    0.530159950   -0.468301608
    9.550000000    0.509919471   -0.343839349
    9.600000000    0.495592912   -0.229871578
    9.650000000    0.486501146   -0.138278220
    9.700000000    0.481286189   -0.071157024
    9.750000000    0.478938650   -0.026173600
    9.800000000    0.478176650   -0.008149858
    9.850000000    0.477615686   -0.016747463
    9.900000000    0.475974891   -0.053838789
    9.950000000    0.471963953   -0.109458402
   10.000000000    0.464747748   -0.180797358
   10.050000000    0.453557208   -0.267404169
   10.100000000    0.437783354   -0.362110204
   10.150000000    0.417301491   -0.455481381
   10.200000000    0.392587362   -0.530773377
   10.250000000    0.364341076   -0.594458215
   10.300000000    0.333535881   -0.632779286
   10.350000000    0.301336792   -0.650034754
   10.400000000    0.269076216   -0.636349006
   10.450000000    0.238391671   -0.586470139
   10.500000000    0.210957422   -0.507138756
   10.550000000    0.188237706   -0.397929657
   10.600000000    0.171543103   -0.266050065
   10.650000000    0.161788403   -0.118907188
   10.700000000    0.159729088    0.036654880
   10.750000000    0.165507033    0.191893211
   10.800000000    0.178590625    0.328768164
   10.850000000    0.198046115    0.444157016
   10.900000000    0.222417807    0.525227358
   10.950000000    0.249837777    0.561905197
   11.000000000    0.277894673    0.553757249
   11.050000000    0.304319517    0.497529352
   11.100000000    0.326789083    0.394456320
   11.150000000    0.342940797    0.245835034
   11.200000000    0.350843894    0.065096546
   11.250000000    0.348989604   -0.142648978
   11.300000000    0.336326271   -0.364769490
   11.350000000    0.312638434   -0.579776912
   11.400000000    0.278668171   -0.772873091
   11.450000000    0.235988135   -0.924602130
   11.500000000    0.187246742   -1.013363944
   11.550000000    0.135779207   -1.030186754
   11.600000000    0.085862499   -0.948962856
   11.650000000    0.042696251   -0.758953340
   11.700000000    0.012020530   -0.447554980
   11.750000000    0.000000000   -0.009395186
   11.800000000    0.013226414    0.559554765
   11.850000000    0.058136954    1.258610618
   11.900000000    0.141117286    2.079932999
   11.950000000    0.267990019    3.011375997
   12.000000000    0.443872414    4.036831308
