#! FIELDS d2 file.free der_d2
#! SET min_d2 7
#! SET max_d2 12
#! SET nbins_d2  101
#! SET periodic_d2 false
    7.000000000    0.390977073    0.166094226
    7.050000000    0.401889016    0.269743975
    7.100000000    0.417793008    0.364818063
    7.150000000    0.438108682    0.444257200
    7.200000000    0.461859809    0.501772977
    7.250000000    0.487983115    0.538696874
    7.300000000    0.515213737    0.544685217
    7.350000000    0.542115212    0.526940583
    7.400000000    0.567436378    0.482631018
    7.450000000    0.589798303    0.409695844
    7.500000000    0.608052741    0.317818524
    7.550000000    0.621279166    0.210223627
    7.600000000    0.628740285    0.088539574
    7.650000000    0.630175965   -0.032961049
    7.700000000    0.625570170   -0.150675475
    7.750000000    0.615255254   -0.259338061
    7.800000000    0.599941030   -0.350213442
    7.850000000    0.580641583   -0.417198548
    7.900000000    0.558654953   -0.456020651
    7.950000000    0.535623329   -0.458868113
    8.000000000    0.513357587   -0.425472852
    8.050000000    0.493630159   -0.357137509
    8.100000000    0.478183844   -0.254658139
    8.150000000    0.468720539   -0.118707209
    8.200000000    0.466732696    0.043557897
    8.250000000    0.473440696    0.226714401
    8.300000000    0.489525173    0.416497411
    8.350000000    0.515060186    0.603644146
    8.400000000    0.549619320    0.776994965
    8.450000000    0.592270193    0.926382415
    8.500000000    0.641768747    1.049104283
    8.550000000    0.696500312    1.133825182
    8.600000000    0.754272037    1.169353672
    8.650000000    0.812655191    1.160485382
    8.700000000    0.869546462    1.106196727
    8.750000000    0.922458445    1.006290611
    8.800000000    0.969441556    0.866528211
    8.850000000    1.008632117    0.696279578
    8.900000000    1.038640973    0.500290904
    8.950000000    1.058325000    0.285585631
    9.000000000    1.067002816    0.061193740
    9.050000000    1.064348032   -0.165992804
    9.100000000    1.050593016   -0.382561095
    9.150000000    1.026383256   -0.583256433
    9.200000000    0.992539286   -0.765384273
    9.250000000    0.950299534   -0.918828667
    9.300000000    0.901000760   -1.046346321
    9.350000000    0.846292373   -1.135798365
    9.400000000    0.787959961   -1.194014021
    9.450000000    0.727422356   -1.222005273
    9.500000000    0.666390191   -1.213219586
    9.550000000    0.606598830   -1.175431602
    9.600000000    0.549285940   -1.112702317
    9.650000000    0.495768426   -1.025028696
    9.700000000    0.447218183   -0.915307700
    9.750000000    0.404457868   -0.794488289
    9.800000000    0.368070746   -0.660492055
    9.850000000    0.338405891   -0.528128426
    9.900000000    0.315243797   -0.398672912
    9.950000000    0.298133418   -0.288281255
   10.000000000    0.286309588   -0.188041513
   10.050000000    0.278988723   -0.110005698
   10.100000000    0.274860530   -0.059620058
   10.150000000    0.272477908   -0.040199264
   10.200000000    0.270284323   -0.054500995
   10.250000000    0.266733650   -0.093752650
   10.300000000    0.260338969   -0.162711909
   10.350000000    0.250220268   -0.245844858
   10.400000000    0.235625404   -0.337874732
   10.450000000    0.216349553   -0.433758830
   10.500000000    0.192475935   -0.517738217
   10.550000000    0.164708831   -0.588105190
   10.600000000    0.134267803   -0.624915792
   10.650000000    0.102913430   -0.624400551
   10.700000000    0.072491665   -0.586299971
   10.750000000    0.045081605   -0.503439086
   10.800000000    0.022739226   -0.383284151
   10.850000000    0.007251306   -0.232907200
   10.900000000    0.000000000   -0.055400908
   10.950000000    0.001865409    0.129542092
   11.000000000    0.012941097    0.309750189
   11.050000000    0.032590633    0.471765831
   11.100000000    0.059560765    0.600767307
   11.150000000    0.091925832    0.684194412
   11.200000000    0.127035338    0.708410992
   11.250000000    0.161933671    0.675646211
   11.300000000    0.193613447    0.582153711
   11.350000000    0.219361581    0.439534705
   11.400000000    0.236866734    0.255162701
   11.450000000    0.244463568    0.047818609
   11.500000000    0.241851291   -0.148633758
   11.550000000    0.230122702   -0.312886711
   11.600000000    0.211659542   -0.412609735
   11.650000000    0.190420463   -0.417287142
   11.700000000    0.172090980   -0.292223959
   11.750000000    0.163623825   -0.021087314
   11.800000000    0.172928631    0.421746178
   11.850000000    0.208743982    1.038669435
   11.900000000    0.279884213    1.834749232
   11.950000000    0.394947751    2.794218489
   12.000000000    0.561656878    3.893347324
